SCHOOL_YEAR,FIPST,STATENAME,ST,SEA_NAME,STATE_AGENCY_NO,STAFF,STAFF_COUNT,TOTAL_INDICATOR,DMS_FLAG
2019-2020,09,CONNECTICUT,CT,Connecticut State Department of Education,01,Ungraded Teachers,226.25,Category Set A,Reported
2019-2020,11,DISTRICT OF COLUMBIA,DC,Office of the State Superintendent of Education (OSSE),01,All Other Support Staff,1130.61,Category Set A,Reported
2019-2020,11,DISTRICT OF COLUMBIA,DC,Office of the State Superintendent of Education (OSSE),01,Elementary School Counselors,0.70,Category Set A,Reported
2019-2020,11,DISTRICT OF COLUMBIA,DC,Office of the State Superintendent of Education (OSSE),01,Elementary Teachers,3373.97,Category Set A,Reported
2019-2020,11,DISTRICT OF COLUMBIA,DC,Office of the State Superintendent of Education (OSSE),01,Guidance Counselors,235.27,Derived - Major Staffing Category,Derived
2019-2020,11,DISTRICT OF COLUMBIA,DC,Office of the State Superintendent of Education (OSSE),01,Instructional Coordinators and Supervisors to the Staff,200.87,Category Set A,Reported
2019-2020,11,DISTRICT OF COLUMBIA,DC,Office of the State Superintendent of Education (OSSE),01,Kindergarten Teachers,394.43,Category Set A,Reported
2019-2020,11,DISTRICT OF COLUMBIA,DC,Office of the State Superintendent of Education (OSSE),01,LEA Administrative Support Staff,1093.70,Category Set A,Reported
2019-2020,11,DISTRICT OF COLUMBIA,DC,Office of the State Superintendent of Education (OSSE),01,LEA Administrators,331.30,Category Set A,Reported
2019-2020,11,DISTRICT OF COLUMBIA,DC,Office of the State Superintendent of Education (OSSE),01,LEA Staff,1625.87,Derived - Major Staffing Category,Derived
2019-2020,11,DISTRICT OF COLUMBIA,DC,Office of the State Superintendent of Education (OSSE),01,Librarians/media specialists,109.50,Category Set A,Reported
2019-2020,11,DISTRICT OF COLUMBIA,DC,Office of the State Superintendent of Education (OSSE),01,Library/Media Support Staff,10.50,Category Set A,Reported
2019-2020,11,DISTRICT OF COLUMBIA,DC,Office of the State Superintendent of Education (OSSE),01,Missing,,Category Set A,Not reported
2019-2020,11,DISTRICT OF COLUMBIA,DC,Office of the State Superintendent of Education (OSSE),01,No Category Codes,16578.20,Education Unit Total,Reported
2019-2020,11,DISTRICT OF COLUMBIA,DC,Office of the State Superintendent of Education (OSSE),01,Other Staff,1130.61,Derived - Major Staffing Category,Derived
2019-2020,11,DISTRICT OF COLUMBIA,DC,Office of the State Superintendent of Education (OSSE),01,Paraprofessionals/Instructional Aides,2353.24,Category Set A,Reported
2019-2020,11,DISTRICT OF COLUMBIA,DC,Office of the State Superintendent of Education (OSSE),01,Pre-kindergarten Teachers,923.33,Category Set A,Reported
2019-2020,11,DISTRICT OF COLUMBIA,DC,Office of the State Superintendent of Education (OSSE),01,School Administrative Support Staff,598.91,Category Set A,Reported
2019-2020,11,DISTRICT OF COLUMBIA,DC,Office of the State Superintendent of Education (OSSE),01,School Counselors,234.27,Category Set A,Reported
2019-2020,11,DISTRICT OF COLUMBIA,DC,Office of the State Superintendent of Education (OSSE),01,School Psychologists,131.41,Category Set A,Reported
2019-2020,11,DISTRICT OF COLUMBIA,DC,Office of the State Superintendent of Education (OSSE),01,School Staff,6177.23,Derived - Major Staffing Category,Derived
2019-2020,11,DISTRICT OF COLUMBIA,DC,Office of the State Superintendent of Education (OSSE),01,School administrators,918.52,Category Set A,Reported
2019-2020,11,DISTRICT OF COLUMBIA,DC,Office of the State Superintendent of Education (OSSE),01,Secondary School Counselors,0.30,Category Set A,Reported
2019-2020,11,DISTRICT OF COLUMBIA,DC,Office of the State Superintendent of Education (OSSE),01,Secondary Teachers,2712.49,Category Set A,Reported
2019-2020,11,DISTRICT OF COLUMBIA,DC,Office of the State Superintendent of Education (OSSE),01,Student Support Services Staff (w/o Psychology),2055.15,Category Set A,Reported
2019-2020,11,DISTRICT OF COLUMBIA,DC,Office of the State Superintendent of Education (OSSE),01,Teachers,7409.22,Derived - Major Staffing Category,Derived
2019-2020,11,DISTRICT OF COLUMBIA,DC,Office of the State Superintendent of Education (OSSE),01,Ungraded Teachers,5.00,Category Set A,Reported
2019-2020,10,DELAWARE,DE,Delaware Department of Education,01,All Other Support Staff,1930.75,Category Set A,Reported
2019-2020,10,DELAWARE,DE,Delaware Department of Education,01,Elementary School Counselors,123.00,Category Set A,Reported
2019-2020,10,DELAWARE,DE,Delaware Department of Education,01,Elementary Teachers,4459.00,Category Set A,Reported
2019-2020,10,DELAWARE,DE,Delaware Department of Education,01,Guidance Counselors,360.00,Derived - Major Staffing Category,Derived
2019-2020,10,DELAWARE,DE,Delaware Department of Education,01,Instructional Coordinators and Supervisors to the Staff,359.00,Category Set A,Reported
2019-2020,10,DELAWARE,DE,Delaware Department of Education,01,Kindergarten Teachers,308.00,Category Set A,Reported
2019-2020,10,DELAWARE,DE,Delaware Department of Education,01,LEA Administrative Support Staff,116.00,Category Set A,Reported
2019-2020,10,DELAWARE,DE,Delaware Department of Education,01,LEA Administrators,121.00,Category Set A,Reported
2019-2020,10,DELAWARE,DE,Delaware Department of Education,01,LEA Staff,596.00,Derived - Major Staffing Category,Derived
2019-2020,10,DELAWARE,DE,Delaware Department of Education,01,Librarians/media specialists,109.00,Category Set A,Reported
2019-2020,10,DELAWARE,DE,Delaware Department of Education,01,Library/Media Support Staff,1.00,Category Set A,Reported
2019-2020,10,DELAWARE,DE,Delaware Department of Education,01,Missing,,Category Set A,Not reported
2019-2020,10,DELAWARE,DE,Delaware Department of Education,01,No Category Codes,17133.42,Education Unit Total,Reported
2019-2020,10,DELAWARE,DE,Delaware Department of Education,01,Other Staff,1930.75,Derived - Major Staffing Category,Derived
2019-2020,10,DELAWARE,DE,Delaware Department of Education,01,Paraprofessionals/Instructional Aides,2584.87,Category Set A,Reported
2019-2020,10,DELAWARE,DE,Delaware Department of Education,01,Pre-kindergarten Teachers,155.00,Category Set A,Reported
2019-2020,10,DELAWARE,DE,Delaware Department of Education,01,School Administrative Support Staff,389.00,Category Set A,Reported
2019-2020,10,DELAWARE,DE,Delaware Department of Education,01,School Counselors,0.00,Category Set A,Reported
2019-2020,10,DELAWARE,DE,Delaware Department of Education,01,School Psychologists,155.00,Category Set A,Reported
2019-2020,10,DELAWARE,DE,Delaware Department of Education,01,School Staff,4499.67,Derived - Major Staffing Category,Derived
2019-2020,10,DELAWARE,DE,Delaware Department of Education,01,School administrators,535.80,Category Set A,Reported
2019-2020,10,DELAWARE,DE,Delaware Department of Education,01,Secondary School Counselors,237.00,Category Set A,Reported
2019-2020,10,DELAWARE,DE,Delaware Department of Education,01,Secondary Teachers,4825.00,Category Set A,Reported
2019-2020,10,DELAWARE,DE,Delaware Department of Education,01,Student Support Services Staff (w/o Psychology),725.00,Category Set A,Reported
2019-2020,10,DELAWARE,DE,Delaware Department of Education,01,Teachers,9747.00,Derived - Major Staffing Category,Derived
2019-2020,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,All Other Support Staff,62676.47,Category Set A,Reported
2019-2020,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Elementary School Counselors,2041.08,Category Set A,Reported
2019-2020,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Elementary Teachers,61654.89,Category Set A,Reported
2019-2020,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Guidance Counselors,6371.10,Derived - Major Staffing Category,Derived
2019-2020,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,2522.77,Category Set A,Reported
2019-2020,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Kindergarten Teachers,9814.20,Category Set A,Reported
2019-2020,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,LEA Administrative Support Staff,6493.96,Category Set A,Reported
2019-2020,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,LEA Administrators,2237.48,Category Set A,Reported
2019-2020,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,LEA Staff,11254.21,Derived - Major Staffing Category,Derived
2019-2020,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Librarians/media specialists,1991.14,Category Set A,Reported
2019-2020,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Library/Media Support Staff,792.86,Category Set A,Reported
2019-2020,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Missing,,Category Set A,Not reported
2019-2020,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,No Category Codes,344008.1,Education Unit Total,Reported
2019-2020,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Other Staff,62676.47,Derived - Major Staffing Category,Derived
2019-2020,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Paraprofessionals/Instructional Aides,36379.55,Category Set A,Reported
2019-2020,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Pre-kindergarten Teachers,1059.01,Category Set A,Reported
2019-2020,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,School Administrative Support Staff,17873.56,Category Set A,Reported
2019-2020,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,School Counselors,759.03,Category Set A,Reported
2019-2020,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,School Psychologists,1536.39,Category Set A,Reported
2019-2020,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,School Staff,97704.17,Derived - Major Staffing Category,Derived
2019-2020,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,School administrators,9066.61,Category Set A,Reported
2019-2020,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Secondary School Counselors,3570.99,Category Set A,Reported
2019-2020,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Secondary Teachers,65871.90,Category Set A,Reported
2019-2020,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Student Support Services Staff (w/o Psychology),30064.06,Category Set A,Reported
2019-2020,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Teachers,166002.1,Derived - Major Staffing Category,Derived
2019-2020,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Ungraded Teachers,27602.13,Category Set A,Reported
2019-2020,13,GEORGIA,GA,Georgia Department of Education,01,All Other Support Staff,49389.90,Category Set A,Reported
2019-2020,13,GEORGIA,GA,Georgia Department of Education,01,Elementary School Counselors,1633.40,Category Set A,Reported
2019-2020,13,GEORGIA,GA,Georgia Department of Education,01,Elementary Teachers,43647.20,Category Set A,Reported
2019-2020,13,GEORGIA,GA,Georgia Department of Education,01,Guidance Counselors,4093.50,Derived - Major Staffing Category,Derived
2019-2020,13,GEORGIA,GA,Georgia Department of Education,01,Instructional Coordinators and Supervisors to the Staff,4117.80,Category Set A,Reported
2019-2020,13,GEORGIA,GA,Georgia Department of Education,01,Kindergarten Teachers,6340.80,Category Set A,Reported
2019-2020,13,GEORGIA,GA,Georgia Department of Education,01,LEA Administrative Support Staff,2771.60,Category Set A,Reported
2019-2020,13,GEORGIA,GA,Georgia Department of Education,01,LEA Administrators,3059.40,Category Set A,Reported
2019-2020,13,GEORGIA,GA,Georgia Department of Education,01,LEA Staff,9948.80,Derived - Major Staffing Category,Derived
2019-2020,13,GEORGIA,GA,Georgia Department of Education,01,Librarians/media specialists,2061.20,Category Set A,Reported
2019-2020,13,GEORGIA,GA,Georgia Department of Education,01,Library/Media Support Staff,1161.80,Category Set A,Reported
2019-2020,13,GEORGIA,GA,Georgia Department of Education,01,Missing,,Category Set A,Not reported
2019-2020,13,GEORGIA,GA,Georgia Department of Education,01,No Category Codes,237310.8,Education Unit Total,Reported
2019-2020,13,GEORGIA,GA,Georgia Department of Education,01,Other Staff,49389.90,Derived - Major Staffing Category,Derived
2019-2020,13,GEORGIA,GA,Georgia Department of Education,01,Paraprofessionals/Instructional Aides,27298.80,Category Set A,Reported
2019-2020,13,GEORGIA,GA,Georgia Department of Education,01,Pre-kindergarten Teachers,3113.30,Category Set A,Reported
2019-2020,13,GEORGIA,GA,Georgia Department of Education,01,School Administrative Support Staff,9404.30,Category Set A,Reported
2019-2020,13,GEORGIA,GA,Georgia Department of Education,01,School Counselors,0.00,Category Set A,Post-submission edit
2019-2020,13,GEORGIA,GA,Georgia Department of Education,01,School Psychologists,774.90,Category Set A,Reported
2019-2020,13,GEORGIA,GA,Georgia Department of Education,01,School Staff,56041.70,Derived - Major Staffing Category,Derived
2019-2020,13,GEORGIA,GA,Georgia Department of Education,01,School administrators,6849.50,Category Set A,Reported
2019-2020,13,GEORGIA,GA,Georgia Department of Education,01,Secondary School Counselors,2460.10,Category Set A,Reported
2019-2020,13,GEORGIA,GA,Georgia Department of Education,01,Secondary Teachers,46322.00,Category Set A,Reported
2019-2020,13,GEORGIA,GA,Georgia Department of Education,01,Student Support Services Staff (w/o Psychology),8491.20,Category Set A,Reported
2019-2020,13,GEORGIA,GA,Georgia Department of Education,01,Teachers,117836.9,Derived - Major Staffing Category,Derived
2019-2020,13,GEORGIA,GA,Georgia Department of Education,01,Ungraded Teachers,18413.60,Category Set A,Reported
2019-2020,66,GUAM,GU,Guam Department of Education,01,All Other Support Staff,150.00,Category Set A,Reported
2019-2020,66,GUAM,GU,Guam Department of Education,01,Elementary School Counselors,28.00,Category Set A,Reported
2019-2020,66,GUAM,GU,Guam Department of Education,01,Elementary Teachers,925.00,Category Set A,Reported
2019-2020,66,GUAM,GU,Guam Department of Education,01,Guidance Counselors,83.00,Derived - Major Staffing Category,Derived
2019-2020,66,GUAM,GU,Guam Department of Education,01,Instructional Coordinators and Supervisors to the Staff,128.00,Category Set A,Reported
2019-2020,66,GUAM,GU,Guam Department of Education,01,Kindergarten Teachers,92.00,Category Set A,Reported
2019-2020,66,GUAM,GU,Guam Department of Education,01,LEA Administrative Support Staff,153.00,Category Set A,Reported
2019-2020,66,GUAM,GU,Guam Department of Education,01,LEA Administrators,48.00,Category Set A,Reported
2019-2020,66,GUAM,GU,Guam Department of Education,01,LEA Staff,329.00,Derived - Major Staffing Category,Derived
2019-2020,66,GUAM,GU,Guam Department of Education,01,Librarians/media specialists,39.00,Category Set A,Reported
2019-2020,66,GUAM,GU,Guam Department of Education,01,Library/Media Support Staff,5.00,Category Set A,Reported
2019-2020,66,GUAM,GU,Guam Department of Education,01,Missing,,Category Set A,Not reported
2019-2020,66,GUAM,GU,Guam Department of Education,01,No Category Codes,3755.00,Education Unit Total,Reported
2019-2020,66,GUAM,GU,Guam Department of Education,01,Other Staff,150.00,Derived - Major Staffing Category,Derived
2019-2020,66,GUAM,GU,Guam Department of Education,01,Paraprofessionals/Instructional Aides,640.00,Category Set A,Reported
2019-2020,66,GUAM,GU,Guam Department of Education,01,Pre-kindergarten Teachers,38.00,Category Set A,Reported
2019-2020,66,GUAM,GU,Guam Department of Education,01,School Administrative Support Staff,171.00,Category Set A,Reported
2019-2020,66,GUAM,GU,Guam Department of Education,01,School Counselors,,Category Set A,Not reported
2019-2020,66,GUAM,GU,Guam Department of Education,01,School Psychologists,5.00,Category Set A,Reported
2019-2020,66,GUAM,GU,Guam Department of Education,01,School Staff,1074.00,Derived - Major Staffing Category,Derived
2019-2020,66,GUAM,GU,Guam Department of Education,01,School administrators,87.00,Category Set A,Reported
2019-2020,66,GUAM,GU,Guam Department of Education,01,Secondary School Counselors,55.00,Category Set A,Reported
2019-2020,66,GUAM,GU,Guam Department of Education,01,Secondary Teachers,1064.00,Category Set A,Reported
2019-2020,66,GUAM,GU,Guam Department of Education,01,Student Support Services Staff (w/o Psychology),127.00,Category Set A,Reported
2019-2020,66,GUAM,GU,Guam Department of Education,01,Teachers,2119.00,Derived - Major Staffing Category,Derived
2019-2020,66,GUAM,GU,Guam Department of Education,01,Ungraded Teachers,0.00,Category Set A,Reported
2019-2020,15,HAWAII,HI,Hawaii Department of Education,01,All Other Support Staff,2577.99,Category Set A,Reported
2019-2020,15,HAWAII,HI,Hawaii Department of Education,01,Elementary School Counselors,274.70,Category Set A,Reported
2019-2020,15,HAWAII,HI,Hawaii Department of Education,01,Elementary Teachers,5537.77,Category Set A,Imputation
2019-2020,15,HAWAII,HI,Hawaii Department of Education,01,Guidance Counselors,660.40,Derived - Major Staffing Category,Derived
2019-2020,15,HAWAII,HI,Hawaii Department of Education,01,Instructional Coordinators and Supervisors to the Staff,616.59,Category Set A,Reported
2019-2020,15,HAWAII,HI,Hawaii Department of Education,01,Kindergarten Teachers,660.68,Category Set A,Imputation
2019-2020,15,HAWAII,HI,Hawaii Department of Education,01,LEA Administrative Support Staff,743.80,Category Set A,Reported
2019-2020,15,HAWAII,HI,Hawaii Department of Education,01,LEA Administrators,353.00,Category Set A,Reported
2019-2020,15,HAWAII,HI,Hawaii Department of Education,01,LEA Staff,1713.39,Derived - Major Staffing Category,Derived
2019-2020,15,HAWAII,HI,Hawaii Department of Education,01,Librarians/media specialists,125.50,Category Set A,Reported
2019-2020,15,HAWAII,HI,Hawaii Department of Education,01,Library/Media Support Staff,57.00,Category Set A,Reported
2019-2020,15,HAWAII,HI,Hawaii Department of Education,01,Missing,,Category Set A,Not reported
2019-2020,15,HAWAII,HI,Hawaii Department of Education,01,No Category Codes,23336.19,Education Unit Total,Reported
2019-2020,15,HAWAII,HI,Hawaii Department of Education,01,Other Staff,2577.99,Derived - Major Staffing Category,Derived
2019-2020,15,HAWAII,HI,Hawaii Department of Education,01,Paraprofessionals/Instructional Aides,2565.27,Category Set A,Reported
2019-2020,15,HAWAII,HI,Hawaii Department of Education,01,Pre-kindergarten Teachers,322.00,Category Set A,Reported
2019-2020,15,HAWAII,HI,Hawaii Department of Education,01,School Administrative Support Staff,947.64,Category Set A,Reported
2019-2020,15,HAWAII,HI,Hawaii Department of Education,01,School Counselors,0.00,Category Set A,Post-submission edit
2019-2020,15,HAWAII,HI,Hawaii Department of Education,01,School Psychologists,118.00,Category Set A,Reported
2019-2020,15,HAWAII,HI,Hawaii Department of Education,01,School Staff,6163.64,Derived - Major Staffing Category,Derived
2019-2020,15,HAWAII,HI,Hawaii Department of Education,01,School administrators,740.00,Category Set A,Reported
2019-2020,15,HAWAII,HI,Hawaii Department of Education,01,Secondary School Counselors,385.70,Category Set A,Reported
2019-2020,15,HAWAII,HI,Hawaii Department of Education,01,Secondary Teachers,5593.50,Category Set A,Reported
2019-2020,15,HAWAII,HI,Hawaii Department of Education,01,Student Support Services Staff (w/o Psychology),1610.23,Category Set A,Reported
2019-2020,15,HAWAII,HI,Hawaii Department of Education,01,Teachers,12220.77,Derived - Major Staffing Category,Derived
2019-2020,15,HAWAII,HI,Hawaii Department of Education,01,Ungraded Teachers,106.82,Category Set A,Reported
2019-2020,19,IOWA,IA,Iowa Department of Education,01,All Other Support Staff,10205.61,Category Set A,Reported
2019-2020,19,IOWA,IA,Iowa Department of Education,01,Elementary School Counselors,0.00,Category Set A,Post-submission edit
2019-2020,19,IOWA,IA,Iowa Department of Education,01,Elementary Teachers,21066.39,Category Set A,Reported
2019-2020,19,IOWA,IA,Iowa Department of Education,01,Guidance Counselors,1347.16,Derived - Major Staffing Category,Derived
2019-2020,19,IOWA,IA,Iowa Department of Education,01,Instructional Coordinators and Supervisors to the Staff,2563.23,Category Set A,Reported
2019-2020,19,IOWA,IA,Iowa Department of Education,01,Kindergarten Teachers,2911.20,Category Set A,Reported
2019-2020,19,IOWA,IA,Iowa Department of Education,01,LEA Administrative Support Staff,1890.58,Category Set A,Reported
2019-2020,19,IOWA,IA,Iowa Department of Education,01,LEA Administrators,1928.48,Category Set A,Reported
2019-2020,19,IOWA,IA,Iowa Department of Education,01,LEA Staff,6382.29,Derived - Major Staffing Category,Derived
2019-2020,19,IOWA,IA,Iowa Department of Education,01,Librarians/media specialists,379.81,Category Set A,Reported
2019-2020,19,IOWA,IA,Iowa Department of Education,01,Library/Media Support Staff,431.40,Category Set A,Reported
2019-2020,19,IOWA,IA,Iowa Department of Education,01,Missing,,Category Set A,Not reported
2019-2020,19,IOWA,IA,Iowa Department of Education,01,No Category Codes,77459.88,Education Unit Total,Reported
2019-2020,19,IOWA,IA,Iowa Department of Education,01,Other Staff,10205.61,Derived - Major Staffing Category,Derived
2019-2020,19,IOWA,IA,Iowa Department of Education,01,Paraprofessionals/Instructional Aides,14163.04,Category Set A,Reported
2019-2020,19,IOWA,IA,Iowa Department of Education,01,Pre-kindergarten Teachers,1277.25,Category Set A,Reported
2019-2020,19,IOWA,IA,Iowa Department of Education,01,School Administrative Support Staff,2226.69,Category Set A,Reported
2019-2020,19,IOWA,IA,Iowa Department of Education,01,School Counselors,1347.16,Category Set A,Reported
2019-2020,19,IOWA,IA,Iowa Department of Education,01,School Psychologists,0.00,Category Set A,Reported
2019-2020,19,IOWA,IA,Iowa Department of Education,01,School Staff,23787.61,Derived - Major Staffing Category,Derived
2019-2020,19,IOWA,IA,Iowa Department of Education,01,School administrators,1744.35,Category Set A,Reported
2019-2020,19,IOWA,IA,Iowa Department of Education,01,Secondary School Counselors,0.00,Category Set A,Post-submission edit
2019-2020,19,IOWA,IA,Iowa Department of Education,01,Secondary Teachers,10482.37,Category Set A,Reported
2019-2020,19,IOWA,IA,Iowa Department of Education,01,Student Support Services Staff (w/o Psychology),4842.32,Category Set A,Reported
2019-2020,19,IOWA,IA,Iowa Department of Education,01,Teachers,35737.21,Derived - Major Staffing Category,Derived
2019-2020,16,IDAHO,ID,Idaho State Department of Education,01,All Other Support Staff,4792.55,Category Set A,Reported
2019-2020,16,IDAHO,ID,Idaho State Department of Education,01,Elementary School Counselors,0.00,Category Set A,Post-submission edit
2019-2020,16,IDAHO,ID,Idaho State Department of Education,01,Elementary Teachers,8488.25,Category Set A,Reported
2019-2020,16,IDAHO,ID,Idaho State Department of Education,01,Guidance Counselors,598.30,Derived - Major Staffing Category,Derived
2019-2020,16,IDAHO,ID,Idaho State Department of Education,01,Instructional Coordinators and Supervisors to the Staff,374.83,Category Set A,Reported
2019-2020,16,IDAHO,ID,Idaho State Department of Education,01,Kindergarten Teachers,748.29,Category Set A,Reported
2019-2020,16,IDAHO,ID,Idaho State Department of Education,01,LEA Administrative Support Staff,723.19,Category Set A,Reported
2019-2020,16,IDAHO,ID,Idaho State Department of Education,01,LEA Administrators,156.37,Category Set A,Reported
2019-2020,16,IDAHO,ID,Idaho State Department of Education,01,LEA Staff,1254.39,Derived - Major Staffing Category,Derived
2019-2020,16,IDAHO,ID,Idaho State Department of Education,01,Librarians/media specialists,34.34,Category Set A,Reported
2019-2020,16,IDAHO,ID,Idaho State Department of Education,01,Library/Media Support Staff,264.31,Category Set A,Reported
2019-2020,16,IDAHO,ID,Idaho State Department of Education,01,Missing,,Category Set A,Not reported
2019-2020,16,IDAHO,ID,Idaho State Department of Education,01,No Category Codes,29942.71,Education Unit Total,Reported
2019-2020,16,IDAHO,ID,Idaho State Department of Education,01,Other Staff,4792.55,Derived - Major Staffing Category,Derived
2019-2020,16,IDAHO,ID,Idaho State Department of Education,01,Paraprofessionals/Instructional Aides,3425.43,Category Set A,Reported
2019-2020,16,IDAHO,ID,Idaho State Department of Education,01,Pre-kindergarten Teachers,157.38,Category Set A,Reported
2019-2020,16,IDAHO,ID,Idaho State Department of Education,01,School Administrative Support Staff,1020.08,Category Set A,Reported
2019-2020,16,IDAHO,ID,Idaho State Department of Education,01,School Counselors,598.30,Category Set A,Reported
2019-2020,16,IDAHO,ID,Idaho State Department of Education,01,School Psychologists,430.52,Category Set A,Reported
2019-2020,16,IDAHO,ID,Idaho State Department of Education,01,School Staff,6090.94,Derived - Major Staffing Category,Derived
2019-2020,16,IDAHO,ID,Idaho State Department of Education,01,School administrators,749.34,Category Set A,Reported
2019-2020,16,IDAHO,ID,Idaho State Department of Education,01,Secondary School Counselors,0.00,Category Set A,Post-submission edit
2019-2020,16,IDAHO,ID,Idaho State Department of Education,01,Secondary Teachers,7812.61,Category Set A,Reported
2019-2020,16,IDAHO,ID,Idaho State Department of Education,01,Student Support Services Staff (w/o Psychology),166.92,Category Set A,Reported
2019-2020,16,IDAHO,ID,Idaho State Department of Education,01,Teachers,17206.53,Derived - Major Staffing Category,Derived
2019-2020,17,ILLINOIS,IL,Illinois State Board of Education,01,All Other Support Staff,25920.85,Category Set A,Reported
2019-2020,17,ILLINOIS,IL,Illinois State Board of Education,01,Elementary School Counselors,1134.51,Category Set A,Reported
2019-2020,17,ILLINOIS,IL,Illinois State Board of Education,01,Elementary Teachers,85528.31,Category Set A,Reported
2019-2020,17,ILLINOIS,IL,Illinois State Board of Education,01,Guidance Counselors,3281.49,Derived - Major Staffing Category,Derived
2019-2020,17,ILLINOIS,IL,Illinois State Board of Education,01,Instructional Coordinators and Supervisors to the Staff,1432.18,Category Set A,Reported
2019-2020,17,ILLINOIS,IL,Illinois State Board of Education,01,Kindergarten Teachers,4143.88,Category Set A,Reported
2019-2020,17,ILLINOIS,IL,Illinois State Board of Education,01,LEA Administrative Support Staff,5630.16,Category Set A,Reported
2019-2020,17,ILLINOIS,IL,Illinois State Board of Education,01,LEA Administrators,6078.61,Category Set A,Reported
2019-2020,17,ILLINOIS,IL,Illinois State Board of Education,01,LEA Staff,13140.95,Derived - Major Staffing Category,Derived
2019-2020,17,ILLINOIS,IL,Illinois State Board of Education,01,Librarians/media specialists,1399.96,Category Set A,Reported
2019-2020,17,ILLINOIS,IL,Illinois State Board of Education,01,Library/Media Support Staff,1365.17,Category Set A,Reported
2019-2020,17,ILLINOIS,IL,Illinois State Board of Education,01,Missing,,Category Set A,Not reported
2019-2020,17,ILLINOIS,IL,Illinois State Board of Education,01,No Category Codes,257247.8,Education Unit Total,Reported
2019-2020,17,ILLINOIS,IL,Illinois State Board of Education,01,Other Staff,25920.85,Derived - Major Staffing Category,Derived
2019-2020,17,ILLINOIS,IL,Illinois State Board of Education,01,Paraprofessionals/Instructional Aides,35299.09,Category Set A,Reported
2019-2020,17,ILLINOIS,IL,Illinois State Board of Education,01,Pre-kindergarten Teachers,2513.51,Category Set A,Reported
2019-2020,17,ILLINOIS,IL,Illinois State Board of Education,01,School Administrative Support Staff,7592.42,Category Set A,Reported
2019-2020,17,ILLINOIS,IL,Illinois State Board of Education,01,School Counselors,0.00,Category Set A,Post-submission edit
2019-2020,17,ILLINOIS,IL,Illinois State Board of Education,01,School Psychologists,1505.72,Category Set A,Reported
2019-2020,17,ILLINOIS,IL,Illinois State Board of Education,01,School Staff,82089.81,Derived - Major Staffing Category,Derived
2019-2020,17,ILLINOIS,IL,Illinois State Board of Education,01,School administrators,8876.19,Category Set A,Reported
2019-2020,17,ILLINOIS,IL,Illinois State Board of Education,01,Secondary School Counselors,2146.98,Category Set A,Reported
2019-2020,17,ILLINOIS,IL,Illinois State Board of Education,01,Secondary Teachers,40629.05,Category Set A,Reported
2019-2020,17,ILLINOIS,IL,Illinois State Board of Education,01,Student Support Services Staff (w/o Psychology),26051.26,Category Set A,Reported
2019-2020,17,ILLINOIS,IL,Illinois State Board of Education,01,Teachers,132814.8,Derived - Major Staffing Category,Derived
2019-2020,17,ILLINOIS,IL,Illinois State Board of Education,01,Ungraded Teachers,,Category Set A,Not reported
2019-2020,18,INDIANA,IN,Indiana Department of Education,01,All Other Support Staff,38507.84,Category Set A,Reported
2019-2020,18,INDIANA,IN,Indiana Department of Education,01,Elementary School Counselors,596.82,Category Set A,Reported
2019-2020,18,INDIANA,IN,Indiana Department of Education,01,Elementary Teachers,27339.26,Category Set A,Reported
2019-2020,18,INDIANA,IN,Indiana Department of Education,01,Guidance Counselors,2165.02,Derived - Major Staffing Category,Derived
